"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"D. Finney-Smith","31","1","8","1","3","3","4","1","1","2","1","0","1","2","4","-10","6","F","Played",TRUE,"2578185","dorian-finney-smith","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Kleber","35","5","10","4","9","0","0","6","8","14","2","0","0","1","3","-8","14","F","Played",TRUE,"2960236","maxi-kleber","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Powell","29","3","5","0","1","5","6","2","2","4","2","2","1","0","1","-10","11","C","Played",TRUE,"2531367","dwight-powell","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Brunson","23","3","9","1","3","0","0","1","1","2","1","0","0","1","3","-7","7","G","Played",TRUE,"3934672","jalen-brunson","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Doncic","40","12","29","3","16","8","12","2","8","10","7","1","0","2","3","1","35","G","Played",TRUE,"3945274","luka-doncic","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Jackson","17","2","8","2","6","2","2","0","4","4","2","1","0","0","0","3","8","F","Played",TRUE,"3138156","justin-jackson","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Marjanovic","11","2","4","0","1","0","0","2","4","6","1","0","0","1","2","8","4","C","Played",TRUE,"4376","boban-marjanovic","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Curry","26","3","13","3","10","0","0","2","2","4","1","1","1","0","5","-4","9","G","Played",TRUE,"2326307","seth-curry","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Wright","26","2","7","1","2","2","3","1","2","3","2","0","1","3","3","2","7","G","Played",TRUE,"3064447","delon-wright","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J.J. Barea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3055","jj-barea","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Lee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3445","courtney-lee","DAL","OKC","401161145",2019-12-31,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Williams","12","1","1","0","0","0","0","1","5","6","1","0","1","0","0","-16","2","F","Played",TRUE,"3064528","johnathan-williams","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Mahinmi","20","1","2","0","0","0","0","0","2","2","0","0","2","2","2","-22","2","C","Played",TRUE,"2774","ian-mahinmi","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Thomas","19","3","10","1","4","2","2","0","0","0","1","1","0","2","2","-16","9","G","Played",TRUE,"6472","isaiah-thomas","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Beal","30","8","20","2","8","9","10","1","3","4","5","0","0","2","2","-20","27","G","Played",TRUE,"6580","bradley-beal","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Payton II","10","2","5","0","1","0","0","0","3","3","0","0","0","1","3","-9","4","G","Played",TRUE,"3134903","gary-payton-ii","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Schofield","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","F","Played",TRUE,"3918423","admiral-schofield","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Brown Jr.","28","5","12","1","2","3","4","2","5","7","1","1","0","2","1","-9","14","F","Played",TRUE,"4278508","troy-brown-jr","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Bonga","13","1","1","1","1","1","2","0","1","1","1","1","1","0","3","-4","4","F","Played",TRUE,"4348697","isaac-bonga","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Pasecniks","24","2","8","0","1","0","0","3","7","10","3","0","0","1","5","4","4","C","Played",TRUE,"3893059","anzejs-pasecniks","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Smith","28","4","10","1","4","1","2","1","4","5","3","1","0","0","2","-7","10","G","Played",TRUE,"4305","ish-smith","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Mathews","17","2","4","1","3","5","5","1","0","1","1","0","0","1","3","0","10","G","Played",TRUE,"3913180","garrison-mathews","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. McRae","31","4","12","2","6","5","6","0","7","7","1","1","0","2","0","-8","15","G","Played",TRUE,"2531797","jordan-mcrae","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Robinson","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","G","Played",TRUE,"3945566","justin-robinson","WSH","ORL","401161146",2020-01-01,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Isaac","2","1","2","0","0","0","0","1","0","1","0","1","0","0","0","0","2","F","Played",TRUE,"4065654","jonathan-isaac","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Iwundu","22","4","7","0","1","2","2","1","5","6","1","1","0","1","3","13","10","F","Played",TRUE,"3074797","wes-iwundu","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"N. Vucevic","31","8","20","3","6","1","2","2","10","12","2","1","0","1","2","18","20","C","Played",TRUE,"6478","nikola-vucevic","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Fultz","22","6","12","1","3","3","4","1","3","4","8","2","0","1","3","20","16","G","Played",TRUE,"4066636","markelle-fultz","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Fournier","38","7","16","2","6","2","3","0","4","4","0","2","1","4","4","16","18","G","Played",TRUE,"6588","evan-fournier","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Jefferson","13","0","1","0","0","2","4","2","4","6","2","0","1","0","0","13","2","F","Played",TRUE,"2982249","amile-jefferson","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Birch","26","3","3","0","0","1","2","4","6","10","2","0","1","0","0","8","7","C","Played",TRUE,"2578240","khem-birch","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Bamba","15","3","6","1","3","0","0","0","6","6","1","0","1","0","2","4","7","C","Played",TRUE,"4277919","mo-bamba","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D.J. Augustin","31","7","15","2","6","9","10","0","3","3","9","2","0","1","2","8","25","G","Played",TRUE,"3415","dj-augustin","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Magette","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","G","Played",TRUE,"4064727","josh-magette","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Ross","24","6","10","3","6","0","0","0","0","0","0","1","1","1","1","3","15","G","Played",TRUE,"6619","terrence-ross","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Frazier Jr.","13","0","2","0","1","0","0","0","0","0","0","1","1","0","4","3","0","G","Played",TRUE,"3913546","melvin-frazier-jr","ORL","WSH","401161146",2020-01-01,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Randle","30","8","15","3","6","3","4","1","12","13","3","1","1","3","3","11","22","F","Played",TRUE,"3064514","julius-randle","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Morris Sr.","33","7","19","2","7","2","3","1","6","7","3","0","0","0","0","15","18","F","Played",TRUE,"6462","marcus-morris-sr","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Gibson","10","1","1","0","0","0","0","0","0","0","1","0","0","0","1","-4","2","C","Played",TRUE,"3986","taj-gibson","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Payton","25","2","9","0","3","0","2","1","3","4","8","0","2","0","0","1","4","G","Played",TRUE,"2583639","elfrid-payton","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Barrett","25","3","12","1","4","0","1","0","4","4","0","0","0","3","2","-6","7","G","Played",TRUE,"4395625","rj-barrett","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Bullock","15","4","9","3","5","0","0","0","2","2","0","0","0","0","2","19","11","F","Played",TRUE,"2528779","reggie-bullock","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Knox II","17","2","6","1","4","0","0","0","7","7","1","0","0","0","0","14","5","F","Played",TRUE,"4278075","kevin-knox-ii","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Portis","21","6","11","3","4","2","2","2","4","6","1","0","0","1","1","17","17","C","Played",TRUE,"3064482","bobby-portis","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Robinson","27","11","11","0","0","0","0","4","4","8","0","1","1","0","1","22","22","C","Played",TRUE,"4351852","mitchell-robinson","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"F. Ntilikina","23","3","5","1","3","2","2","0","3","3","10","1","2","0","4","23","9","G","Played",TRUE,"4230547","frank-ntilikina","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Dotson","13","0","0","0","0","0","0","0","1","1","2","0","0","0","0","8","0","G","Played",TRUE,"2991149","damyean-dotson","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Ellington","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3981","wayne-ellington","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Trier","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3907525","allonzo-trier","NY","POR","401161147",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Anthony","31","11","17","3","5","1","2","1","6","7","0","0","0","1","4","-9","26","F","Played",TRUE,"1975","carmelo-anthony","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Bazemore","29","4","11","1","5","0","0","0","4","4","1","0","1","3","0","-4","9","F","Played",TRUE,"6637","kent-bazemore","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"H. Whiteside","33","6","13","0","0","5","7","7","5","12","0","2","3","0","1","-10","17","C","Played",TRUE,"4262","hassan-whiteside","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Lillard","35","5","20","1","8","0","0","1","9","10","8","1","0","2","1","-10","11","G","Played",TRUE,"6606","damian-lillard","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. McCollum","32","6","16","3","7","2","4","1","3","4","4","0","0","0","3","-19","17","G","Played",TRUE,"2490149","cj-mccollum","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Tolliver","23","1","3","1","3","0","0","0","4","4","1","0","1","1","1","-23","3","F","Played",TRUE,"3276","anthony-tolliver","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"N. Little","11","0","1","0","0","0","0","0","2","2","0","0","0","0","1","-10","0","F","Played",TRUE,"4395652","nassir-little","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Brown","5","1","2","0","0","0","0","0","1","1","0","0","0","0","0","-2","2","C","Played",TRUE,"4397126","moses-brown","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Trent Jr.","14","2","3","1","2","0","0","0","0","0","0","0","0","0","0","-10","5","G","Played",TRUE,"4277843","gary-trent-jr","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Simons","26","1","8","0","2","1","2","0","3","3","3","1","0","1","0","-23","3","G","Played",TRUE,"4351851","anfernee-simons","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Hezonja","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-LOWER BACK PAIN",FALSE,"2995706","mario-hezonja","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Nurkic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-LEFT LEG INJURY",FALSE,"3102530","jusuf-nurkic","POR","NY","401161147",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Antetokounmpo","31","13","22","3","7","3","8","3","14","17","4","0","2","4","5","4","32","F","Played",TRUE,"3032977","giannis-antetokounmpo","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Middleton","33","5","18","2","7","1","1","2","6","8","4","2","0","3","3","4","13","F","Played",TRUE,"6609","khris-middleton","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Lopez","31","5","12","0","5","1","3","0","4","4","3","1","6","3","4","1","11","C","Played",TRUE,"3448","brook-lopez","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Bledsoe","20","4","10","0","2","2","2","2","4","6","2","0","2","2","1","0","10","G","Played",TRUE,"4238","eric-bledsoe","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. DiVincenzo","24","2","3","0","1","2","2","2","6","8","2","1","0","0","1","4","6","G","Played",TRUE,"3934673","donte-divincenzo","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Ilyasova","17","1","6","0","2","5","5","1","4","5","3","0","1","0","1","1","7","F","Played",TRUE,"2767","ersan-ilyasova","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Lopez","17","3","5","1","2","0","1","0","1","1","1","0","0","1","0","-2","7","C","Played",TRUE,"3447","robin-lopez","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Hill","23","2","5","0","2","1","2","1","0","1","2","0","0","0","2","-5","5","G","Played",TRUE,"3438","george-hill","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"P. Connaughton","26","3","8","1","4","0","0","0","6","6","1","0","0","1","2","0","7","G","Played",TRUE,"2578239","pat-connaughton","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Korver","18","2","5","2","4","2","2","1","3","4","2","0","1","3","3","3","8","G","Played",TRUE,"2011","kyle-korver","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D.J. Wilson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3136491","dj-wilson","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Antetokounmpo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3102533","thanasis-antetokounmpo","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"S. Brown","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3057187","sterling-brown","MIL","MIN","401161148",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Covington","33","2","4","1","2","2","2","0","11","11","3","3","1","1","3","1","7","F","Played",TRUE,"2490620","robert-covington","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Culver","33","5","14","0","5","0","1","1","7","8","5","1","1","2","4","-7","10","F","Played",TRUE,"4277928","jarrett-culver","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Dieng","24","4","14","2","5","5","6","3","3","6","1","0","1","1","4","-2","15","C","Played",TRUE,"2534781","gorgui-dieng","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Martin","24","1","7","1","5","0","0","0","3","3","2","0","2","1","2","2","3","G","Played",TRUE,"3133596","kelan-martin","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Napier","31","7","13","4","7","4","4","0","6","6","3","0","1","2","4","0","22","G","Played",TRUE,"2530780","shabazz-napier","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Bates-Diop","21","3","9","2","5","2","2","0","3","3","1","1","0","0","1","-4","10","F","Played",TRUE,"3136779","keita-bates-diop","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Okogie","26","3","8","1","3","5","8","1","3","4","1","2","0","1","1","8","12","F","Played",TRUE,"4065663","josh-okogie","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Bell","14","1","1","0","0","0","0","0","3","3","1","0","0","0","0","-5","2","C","Played",TRUE,"3064427","jordan-bell","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"N. Reid","18","4","10","2","7","1","2","0","2","2","1","0","1","1","5","3","11","C","Played",TRUE,"4396971","naz-reid","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Nowell","16","4","11","2","7","2","3","1","1","2","0","0","1","2","1","-6","12","G","Played",TRUE,"4278541","jaylen-nowell","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Graham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-FLU LIKE SYMPTOMS",FALSE,"2595231","treveon-graham","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"N. Vonleh","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-LEFT GLUTE INJURY",FALSE,"3078284","noah-vonleh","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Teague","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-RIGHT KNEE INJURY",FALSE,"4015","jeff-teague","MIN","MIL","401161148",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Davis","38","9","16","1","3","7","8","1","10","11","2","0","1","3","1","16","26","F","Played",TRUE,"6583","anthony-davis","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"L. James","38","11","21","1","4","8","12","2","11","13","12","2","1","5","0","18","31","F","Played",TRUE,"1966","lebron-james","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Green","23","4","8","1","4","0","0","0","2","2","2","0","0","1","4","12","9","F","Played",TRUE,"3988","danny-green","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. McGee","19","1","3","0","0","1","2","2","1","3","4","1","3","1","4","20","3","C","Played",TRUE,"3452","javale-mcgee","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Bradley","30","9","11","0","2","0","0","1","4","5","1","3","0","1","2","23","18","G","Played",TRUE,"4240","avery-bradley","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Kuzma","27","5","15","3","10","6","6","2","2","4","1","1","0","0","2","-2","19","F","Played",TRUE,"3134907","kyle-kuzma","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Howard","16","3","6","0","0","2","6","3","1","4","0","1","0","0","1","-3","8","C","Played",TRUE,"2384","dwight-howard","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Rondo","15","0","4","0","1","0","0","0","0","0","1","0","0","1","1","-12","0","G","Played",TRUE,"3026","rajon-rondo","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Caldwell-Pope","25","1","4","1","3","0","0","2","1","3","2","1","0","0","1","-12","3","G","Played",TRUE,"2581018","kentavious-caldwell-pope","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Caruso","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","G","Played",TRUE,"2991350","alex-caruso","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Daniels","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","-12","0","G","Played",TRUE,"2489530","troy-daniels","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Dudley","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3201","jared-dudley","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"Q. Cook","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2566745","quinn-cook","LAL","PHX","401161149",2020-01-01,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Saric","14","2","3","0","0","0","0","0","1","1","1","0","0","0","2","-10","4","F","Played",TRUE,"3032978","dario-saric","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Baynes","21","2","5","0","1","0","0","1","4","5","2","0","1","0","3","-9","4","C","Played",TRUE,"2968439","aron-baynes","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"R. Rubio","26","2","7","1","3","1","2","2","3","5","9","1","0","2","1","-11","6","G","Played",TRUE,"4011","ricky-rubio","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Oubre Jr.","36","9","14","3","5","5","8","3","3","6","3","3","0","1","4","-16","26","G","Played",TRUE,"3133603","kelly-oubre-jr","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Booker","37","11","23","1","3","9","10","0","2","2","7","1","0","6","3","-13","32","G","Played",TRUE,"3136193","devin-booker","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Diallo","5","1","1","0","0","0","0","0","0","0","1","1","0","0","1","-6","2","F","Played",TRUE,"3919335","cheick-diallo","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Johnson","14","1","4","0","3","0","0","1","2","3","2","0","0","0","2","3","2","F","Played",TRUE,"3138196","cameron-johnson","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Bridges","25","2","5","0","3","0","0","0","7","7","1","0","1","0","6","5","4","F","Played",TRUE,"3147657","mikal-bridges","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Ayton","32","7","13","0","0","2","2","4","10","14","2","1","1","2","5","-3","16","C","Played",TRUE,"4278129","deandre-ayton","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Carter","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","-13","0","G","Played",TRUE,"3133635","jevon-carter","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Johnson","15","3","8","0","4","0","0","0","4","4","2","0","0","0","0","13","6","G","Played",TRUE,"2530276","tyler-johnson","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"E. Okobo","11","2","3","1","1","0","1","0","0","0","2","0","0","1","1","10","5","G","Played",TRUE,"4230550","elie-okobo","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Jerome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4065733","ty-jerome","PHX","LAL","401161149",2020-01-01,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Love","31","6","13","2","8","4","4","0","8","8","4","0","1","1","3","-8","18","F","Played",TRUE,"3449","kevin-love","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Thompson","31","2","7","0","0","2","2","4","7","11","0","1","1","4","1","-18","6","F","Played",TRUE,"6474","tristan-thompson","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Osman","26","7","8","3","4","0","0","0","1","1","2","1","0","2","4","-10","17","F","Played",TRUE,"3893016","cedi-osman","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Sexton","37","8","17","4","7","1","2","0","1","1","2","1","0","4","4","-18","21","G","Played",TRUE,"4277811","collin-sexton","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Garland","34","5","12","3","9","1","2","1","4","5","8","1","0","1","0","17","14","G","Played",TRUE,"4396907","darius-garland","CLE","CHA","401161150",2020-01-02,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
