"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"I. Smith","28","6","11","3","5","0","0","0","3","3","5","0","0","2","3","13","15","G","Played",TRUE,"4305","ish-smith","DET","CHI","401070714",2018-10-20,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Galloway","26","2","7","2","7","0","0","1","0","1","3","1","0","0","0","-3","6","G","Played",TRUE,"2530572","langston-galloway","DET","CHI","401070714",2018-10-20,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Calderon","4","0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","G","Played",TRUE,"2806","jose-calderon","DET","CHI","401070714",2018-10-20,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"H. Ellenson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"3906522","henry-ellenson","DET","CHI","401070714",2018-10-20,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Kennard","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3913174","luke-kennard","DET","CHI","401070714",2018-10-20,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"B. Brown","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4065670","bruce-brown","DET","CHI","401070714",2018-10-20,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Finney-Smith","30","3","7","2","5","0","0","4","3","7","3","1","0","2","5","10","8","F","Played",TRUE,"2578185","dorian-finney-smith","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Jordan","32","8","10","0","0","6","7","4","6","10","1","2","5","1","2","4","22","C","Played",TRUE,"3442","deandre-jordan","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Doncic","36","8","16","4","9","6","9","1","5","6","3","2","1","6","3","4","26","G","Played",TRUE,"3945274","luka-doncic","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Smith Jr.","26","7","14","1","6","4","5","0","3","3","6","0","0","1","4","0","19","G","Played",TRUE,"4065697","dennis-smith-jr","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"W. Matthews","35","7","19","4","11","1","3","2","2","4","2","0","0","2","5","2","19","G","Played",TRUE,"4032","wesley-matthews","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Kleber","17","2","5","1","4","0","0","1","3","4","0","0","1","0","3","-2","5","F","Played",TRUE,"2960236","maxi-kleber","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Powell","17","6","7","1","2","6","8","2","4","6","2","0","1","3","3","0","19","C","Played",TRUE,"2531367","dwight-powell","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Brunson","20","3","7","1","4","0","0","0","0","0","1","1","0","1","0","2","7","G","Played",TRUE,"3934672","jalen-brunson","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J.J. Barea","22","4","10","2","6","2","2","1","0","1","11","2","0","0","2","4","12","G","Played",TRUE,"3055","jj-barea","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"R. Broekhoff","4","1","3","1","3","0","0","0","1","1","0","0","0","0","1","-4","3","G","Played",TRUE,"2489693","ryan-broekhoff","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"R. Spalding","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3908806","ray-spalding","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Mejri","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2968458","salah-mejri","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Macon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4066243","daryl-macon","DAL","MIN","401070715",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. Wiggins","27","5","9","2","4","7","9","0","3","3","2","1","0","3","6","8","19","F","Played",TRUE,"3059319","andrew-wiggins","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Gibson","31","4","6","0","0","1","1","1","5","6","1","2","1","1","2","-1","9","C","Played",TRUE,"3986","taj-gibson","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Towns","34","9","16","4","6","9","10","1","4","5","2","1","1","0","5","-5","31","C","Played",TRUE,"3136195","karl-anthony-towns","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Teague","34","6","14","2","3","8","8","0","2","2","9","1","0","4","2","-7","22","G","Played",TRUE,"4015","jeff-teague","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Okogie","29","2","5","1","3","1","2","1","4","5","2","1","0","3","5","3","6","G","Played",TRUE,"4065663","josh-okogie","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Tolliver","17","2","4","2","4","0","0","0","1","1","0","0","0","0","3","-3","6","F","Played",TRUE,"3276","anthony-tolliver","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Dieng","14","3","4","0","0","4","4","1","5","6","1","1","0","1","2","1","10","C","Played",TRUE,"2534781","gorgui-dieng","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Rose","32","11","21","2","5","4","6","2","3","5","5","2","1","3","3","-10","28","G","Played",TRUE,"3456","derrick-rose","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Jones","14","2","4","1","1","0","0","0","0","0","1","1","0","0","0","3","5","G","Played",TRUE,"3135046","tyus-jones","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C.J. Williams","8","0","1","0","1","0","0","0","0","0","0","0","0","2","2","-9","0","G","Played",TRUE,"2325499","cj-williams","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Deng","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2429","luol-deng","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Bates-Diop","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3136779","keita-bates-diop","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Nunnally","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2326411","james-nunnally","MIN","DAL","401070715",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"P. Millsap","32","5","10","0","1","4","4","4","6","10","2","1","2","3","3","38","14","F","Played",TRUE,"3015","paul-millsap","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"W. Barton","19","6","9","2","4","0","0","0","5","5","4","1","0","1","3","22","14","F","Played",TRUE,"6579","will-barton","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"N. Jokic","31","11","11","3","3","10","11","0","11","11","11","4","1","0","3","29","35","C","Played",TRUE,"3112335","nikola-jokic","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Murray","37","9","18","3","7","5","5","0","3","3","5","2","1","3","2","37","26","G","Played",TRUE,"3936299","jamal-murray","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"G. Harris","35","7","15","1","4","3","4","0","5","5","4","2","1","1","2","37","18","G","Played",TRUE,"2999547","gary-harris","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Lyles","17","0","4","0","0","2","4","0","3","3","1","0","0","6","3","-5","2","F","Played",TRUE,"3136196","trey-lyles","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Hernangomez","15","1","5","0","3","0","0","2","4","6","0","0","0","1","1","-16","2","F","Played",TRUE,"4017839","juancho-hernangomez","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Lydon","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","F","Played",TRUE,"3934662","tyler-lydon","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Craig","15","1","3","0","2","0","0","0","1","1","1","0","1","1","6","22","2","F","Played",TRUE,"2528693","torrey-craig","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Plumlee","14","2","4","0","1","0","1","3","4","7","0","1","0","1","3","-8","4","C","Played",TRUE,"2488653","mason-plumlee","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T. Welsh","3","0","1","0","1","0","0","0","1","1","0","0","0","0","0","2","0","C","Played",TRUE,"3155536","thomas-welsh","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Morris","13","0","3","0","1","0","0","0","0","0","0","0","0","1","2","-15","0","G","Played",TRUE,"3059310","monte-morris","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Beasley","8","1","2","0","1","0","0","0","2","2","0","1","0","0","3","-5","2","G","Played",TRUE,"3907822","malik-beasley","DEN","PHX","401070716",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"R. Anderson","22","3","11","2","8","0","0","1","0","1","2","0","0","0","1","-6","8","F","Played",TRUE,"3412","ryan-anderson","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Canaan","30","5","8","3","5","2","3","2","2","4","2","1","0","2","3","-1","15","F","Played",TRUE,"4412182","isaiah-canaan","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Ariza","29","2","7","1","6","0","0","1","2","3","1","0","1","3","2","-47","5","F","Played",TRUE,"2426","trevor-ariza","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Ayton","23","2","7","0","0","1","2","1","7","8","1","0","0","2","5","3","5","C","Played",TRUE,"4278129","deandre-ayton","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Booker","36","5","15","1","6","14","17","0","2","2","7","1","0","6","3","-24","25","G","Played",TRUE,"3136193","devin-booker","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Canaan","30","5","8","3","5","2","3","2","2","4","2","1","0","2","3","-10","15","G","Played",TRUE,"2490589","isaiah-canaan","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Bender","4","0","1","0","1","0","0","0","1","1","0","0","0","1","0","-6","0","F","Played",TRUE,"4011991","dragan-bender","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T.J. Warren","22","7","12","2","5","0","0","2","1","3","1","0","1","1","3","-16","16","F","Played",TRUE,"2982334","tj-warren","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Bridges","15","4","6","2","4","0","1","1","3","4","2","2","0","0","0","21","10","F","Played",TRUE,"3147657","mikal-bridges","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Chandler","18","0","0","0","0","2","6","1","7","8","2","0","0","0","4","-16","2","C","Played",TRUE,"984","tyson-chandler","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Holmes","8","0","1","0","0","0","2","1","2","3","0","0","0","0","1","-15","0","C","Played",TRUE,"2993370","richaun-holmes","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Jackson","23","1","7","0","3","0","1","0","2","2","2","0","2","2","4","-12","2","G","Played",TRUE,"4066297","josh-jackson","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Crawford","7","0","2","0","1","3","3","0","1","1","0","2","0","1","0","-6","3","G","Played",TRUE,"165","jamal-crawford","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"E. Okobo","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-6","0","G","Played",TRUE,"4230550","elie-okobo","PHX","DEN","401070716",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Aminu","29","3","5","2","3","2","2","0","6","6","1","0","1","0","3","18","10","F","Played",TRUE,"4248","al-farouq-aminu","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Layman","16","2","4","0","0","1","2","2","4","6","0","0","1","0","0","-3","5","F","Played",TRUE,"2982268","jake-layman","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Nurkic","23","6","12","0","2","0","0","3","5","8","2","1","1","2","2","2","12","C","Played",TRUE,"3102530","jusuf-nurkic","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Lillard","30","9","15","3","6","8","8","0","2","2","9","0","0","0","0","18","29","G","Played",TRUE,"6606","damian-lillard","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"C. McCollum","30","9","15","4","7","2","3","0","2","2","2","0","0","2","1","18","24","G","Played",TRUE,"2490149","cj-mccollum","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"Z. Collins","15","4","5","2","3","1","2","1","4","5","0","1","0","2","4","11","11","F","Played",TRUE,"4066650","zach-collins","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"C. Swanigan","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-5","0","F","Played",TRUE,"3906671","caleb-swanigan","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Harkless","20","2","5","1","3","0","0","1","7","8","1","1","0","1","1","7","5","F","Played",TRUE,"6591","maurice-harkless","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Leonard","10","2","2","0","0","1","1","1","1","2","0","0","0","0","1","0","5","C","Played",TRUE,"6605","meyers-leonard","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Curry","15","3","6","2","4","1","1","0","0","0","1","0","0","1","0","0","9","G","Played",TRUE,"2326307","seth-curry","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"E. Turner","25","4","8","0","0","0","0","0","4","4","5","1","0","2","1","9","8","G","Played",TRUE,"4239","evan-turner","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"N. Stauskas","21","1","5","1","3","0","0","0","1","1","3","1","0","0","0","-5","3","G","Played",TRUE,"2991042","nik-stauskas","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"W. Baldwin IV","3","0","2","0","1","0","0","0","2","2","0","0","0","2","0","-5","0","G","Played",TRUE,"3136696","wade-baldwin-iv","POR","SA","401070717",2018-10-20,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"R. Gay","27","5","13","2","4","0","0","1","6","7","1","0","0","2","5","-18","12","F","Played",TRUE,"3005","rudy-gay","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. DeRozan","34","11","22","0","1","6","6","1","2","3","9","2","0","2","3","-12","28","F","Played",TRUE,"3978","demar-derozan","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Aldridge","37","6","13","0","1","0","1","5","3","8","5","1","1","0","0","-18","12","C","Played",TRUE,"2983","lamarcus-aldridge","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Poeltl","13","0","0","0","0","0","0","1","1","2","2","0","0","0","1","-2","0","C","Played",TRUE,"3134908","jakob-poeltl","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"B. Forbes","27","6","13","5","8","0","0","0","2","2","3","0","0","0","1","-16","17","G","Played",TRUE,"2994526","bryn-forbes","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"P. Gasol","17","4","5","1","1","1","2","1","3","4","2","0","0","0","1","-6","10","F","Played",TRUE,"996","pau-gasol","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Metu","3","0","1","0","0","2","2","0","2","2","0","0","1","0","0","5","2","F","Played",TRUE,"3914283","chimezie-metu","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Eubanks","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","2","F","Played",TRUE,"3914285","drew-eubanks","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Cunningham","16","1","4","1","2","0","0","1","1","2","1","0","0","0","1","4","3","F","Played",TRUE,"3974","dante-cunningham","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"Q. Pondexter","3","0","2","0","1","0","0","2","0","2","0","1","0","0","0","5","0","F","Played",TRUE,"4253","quincy-pondexter","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Bertans","20","4","8","3","6","0","0","3","1","4","2","0","1","1","1","-4","11","F","Played",TRUE,"6426","davis-bertans","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"P. Mills","22","4","11","1","5","0","0","0","3","3","1","1","1","1","1","-13","9","G","Played",TRUE,"4004","patty-mills","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Belinelli","17","0","6","0","1","2","3","0","1","1","3","0","0","0","3","5","2","G","Played",TRUE,"3190","marco-belinelli","SA","POR","401070717",2018-10-20,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Love","34","6","19","1","8","3","4","6","11","17","3","1","0","3","3","-13","16","F","Played",TRUE,"3449","kevin-love","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Thompson","27","5","6","0","0","1","2","3","6","9","1","1","1","1","4","0","11","F","Played",TRUE,"6474","tristan-thompson","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Osman","39","5","15","2","6","0","0","0","3","3","4","1","1","5","2","-22","12","F","Played",TRUE,"3893016","cedi-osman","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Hill","28","7","9","2","2","0","0","0","0","0","3","1","0","1","2","4","16","G","Played",TRUE,"3438","george-hill","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Hood","27","6","12","1","3","0","0","0","3","3","3","0","0","1","3","0","13","G","Played",TRUE,"2581177","rodney-hood","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Nance Jr.","17","3","6","0","0","3","5","2","2","4","4","0","0","1","3","-18","9","F","Played",TRUE,"2580365","larry-nance-jr","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"S. Dekker","14","3","5","1","2","0","0","1","4","5","1","1","0","1","1","-9","7","F","Played",TRUE,"2991184","sam-dekker","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Zizic","3","2","4","0","0","0","0","2","1","3","0","0","0","2","1","-4","4","C","Played",TRUE,"4017838","ante-zizic","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Clarkson","23","7","12","3","5","2","3","0","3","3","2","0","0","1","2","-25","19","G","Played",TRUE,"2528426","jordan-clarkson","CLE","ATL","401070718",2018-10-21,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
