"Quarter","Time","Quarter_Time","Team","Play","Home_Points","Away_Points","Game_Id"
2,22.3166666666667,1.48333333333333,"LAL","Julius Randle shooting foul  (Klay Thompson draws the foul)","9 "," 7","400889805"
2,22.3166666666667,1.48333333333333,"GS","Klay Thompson makes free throw 1 of 2","9 "," 7","400889805"
2,22.3166666666667,1.48333333333333,"GS","Klay Thompson makes free throw 2 of 2","9 "," 7","400889805"
2,22.4833333333333,1.31666666666667,"LAL","Jordan Clarkson  lost ball turnover (Stephen Curry steals)","9 "," 7","400889805"
2,22.65,1.15,"GS","Draymond Green  misses 26-foot three point jumper","9 "," 7","400889805"
2,22.6666666666667,1.13333333333333,"LAL","Yi Jianlian defensive rebound","9 "," 7","400889805"
2,22.8833333333333,0.916666666666667,"LAL","Yi Jianlian  misses 25-foot three point jumper","9 "," 7","400889805"
2,22.9,0.9,"GS","Kevin Durant defensive rebound","9 "," 7","400889805"
2,23.0333333333333,0.766666666666667,"GS","Stephen Curry  misses 18-foot two point jumper","9 "," 7","400889805"
2,23.0833333333333,0.716666666666667,"LAL","D'Angelo Russell defensive rebound","9 "," 7","400889805"
2,23.1833333333333,0.616666666666667,"LAL","Julius Randle  out of bounds lost ball turnover","9 "," 7","400889805"
2,23.25,0.55,"GS","Stephen Curry  misses 26-foot three point jumper","9 "," 7","400889805"
2,23.2666666666667,0.533333333333333,"LAL","Jordan Clarkson defensive rebound","9 "," 7","400889805"
2,23.65,0.15,"LAL","Jordan Clarkson  misses 20-foot jumper","9 "," 7","400889805"
2,23.6666666666667,0.133333333333333,"LAL","Lakers offensive team rebound","9 "," 7","400889805"
2,23.6666666666667,0.133333333333333,"LAL","shot clock turnover","9 "," 7","400889805"
2,23.7,0.1,"GS","Ian Clark enters the game for Zaza Pachulia","9 "," 7","400889805"
2,23.7,0.1,"LAL","Brandon Ingram enters the game for Yi Jianlian","9 "," 7","400889805"
2,23.7833333333333,0.0166666666666667,"GS","Ian Clark  misses 22-foot jumper","9 "," 7","400889805"
2,23.8,0,"GS","Stephen Curry offensive rebound","9 "," 7","400889805"
2,23.8,0,"LAL","End of the 2nd Quarter","9 "," 7","400889805"
3,23.8,11.6833333333333,"LAL","D'Angelo Russell  misses 15-foot jumper","9 "," 7","400889805"
3,23.8,11.6833333333333,"GS","Draymond Green defensive rebound","9 "," 7","400889805"
3,23.9333333333333,11.55,"GS","Kevin Durant  misses jumper","9 "," 7","400889805"
3,23.9333333333333,11.55,"GS","Warriors offensive team rebound","9 "," 7","400889805"
3,23.95,11.5333333333333,"GS","Kevin Durant makes 8-foot jumper (Stephen Curry assists)","9 "," 7","400889805"
3,23.95,11.5333333333333,"LAL","Jordan Clarkson shooting foul  (Kevin Durant draws the foul)","9 "," 7","400889805"
3,23.95,11.5333333333333,"GS","Kevin Durant makes free throw 1 of 1","9 "," 7","400889805"
3,24.1833333333333,11.3,"LAL","D'Angelo Russell  bad pass (Klay Thompson steals)","9 "," 7","400889805"
3,24.2333333333333,11.25,"GS","Klay Thompson  bad pass (Nick Young steals)","9 "," 7","400889805"
3,24.3166666666667,11.1666666666667,"LAL","Julius Randle makes driving layup (Nick Young assists)","9 "," 7","400889805"
3,24.6166666666667,10.8666666666667,"GS","Stephen Curry makes 18-foot two point shot","9 "," 7","400889805"
3,24.7333333333333,10.75,"LAL","Julius Randle  out of bounds lost ball turnover","9 "," 7","400889805"
3,24.7333333333333,10.75,"LAL","Lakers delay of game violation","9 "," 7","400889805"
3,24.9833333333333,10.5,"GS","Klay Thompson  misses 22-foot three point jumper","9 "," 7","400889805"
3,25,10.4833333333333,"LAL","D'Angelo Russell defensive rebound","9 "," 7","400889805"
3,25.1,10.3833333333333,"LAL","Timofey Mozgov makes driving dunk (D'Angelo Russell assists)","9 "," 7","400889805"
3,25.4333333333333,10.05,"GS","Kevin Durant  misses 25-foot three point jumper","9 "," 7","400889805"
3,25.4333333333333,10.05,"GS","Kevin Durant offensive rebound","9 "," 7","400889805"
3,25.5333333333333,9.95,"GS","Stephen Curry makes  three point jumper  (Kevin Durant assists)","9 "," 7","400889805"
3,25.6166666666667,9.86666666666667,"LAL","Kevin Durant blocks Nick Young 's 28-foot   three point jumper","9 "," 7","400889805"
3,25.6666666666667,9.81666666666667,"GS","Stephen Curry defensive rebound","9 "," 7","400889805"
3,25.7,9.78333333333333,"GS","Kevin Durant makes dunk (Stephen Curry assists)","9 "," 7","400889805"
3,25.8833333333333,9.6,"LAL","D'Angelo Russell  bad pass (Stephen Curry steals)","9 "," 7","400889805"
3,25.9833333333333,9.5,"GS","Klay Thompson makes 24-foot  three point jumper  (Kevin Durant assists)","9 "," 7","400889805"
3,26.0666666666667,9.41666666666667,"LAL","Lakers Full timeout","9 "," 7","400889805"
3,26.3666666666667,9.11666666666667,"LAL","D'Angelo Russell  misses 26-foot three point jumper","9 "," 7","400889805"
3,26.3833333333333,9.1,"GS","Zaza Pachulia defensive rebound","9 "," 7","400889805"
3,26.4833333333333,9,"GS","Draymond Green  misses dunk","9 "," 7","400889805"
3,26.5333333333333,8.95,"LAL","Nick Young defensive rebound","9 "," 7","400889805"
3,26.6166666666667,8.86666666666667,"LAL","Jordan Clarkson makes 24-foot  three point jumper  (Nick Young assists)","9 "," 7","400889805"
3,26.8166666666667,8.66666666666667,"GS","Zaza Pachulia offensive foul  (Timofey Mozgov draws the foul)","9 "," 7","400889805"
3,26.8166666666667,8.66666666666667,"GS","Zaza Pachulia  turnover","9 "," 7","400889805"
3,27.05,8.43333333333333,"GS","Klay Thompson shooting foul  (Jordan Clarkson draws the foul)","9 "," 7","400889805"
3,27.05,8.43333333333333,"LAL","Jordan Clarkson misses free throw 1 of 3","9 "," 7","400889805"
3,27.05,8.43333333333333,"LAL","Lakers offensive team rebound","9 "," 7","400889805"
3,27.05,8.43333333333333,"LAL","Jordan Clarkson makes free throw 2 of 3","9 "," 7","400889805"
3,27.05,8.43333333333333,"LAL","Jordan Clarkson makes free throw 3 of 3","9 "," 7","400889805"
3,27.2333333333333,8.25,"GS","Stephen Curry makes driving layup","9 "," 7","400889805"
3,27.45,8.03333333333333,"LAL","Jordan Clarkson makes  three point jumper  (D'Angelo Russell assists)","9 "," 7","400889805"
3,27.7666666666667,7.71666666666667,"GS","Kevin Durant makes 13-foot two point shot (Draymond Green assists)","9 "," 7","400889805"
3,27.9,7.58333333333333,"LAL","D'Angelo Russell  bad pass (Klay Thompson steals)","9 "," 7","400889805"
3,27.9666666666667,7.51666666666667,"LAL","Jordan Clarkson shooting foul  (Klay Thompson draws the foul)","9 "," 7","400889805"
3,27.9666666666667,7.51666666666667,"GS","Klay Thompson makes free throw 1 of 2","9 "," 7","400889805"
3,27.9666666666667,7.51666666666667,"GS","Klay Thompson makes free throw 2 of 2","9 "," 7","400889805"
3,28.2666666666667,7.21666666666667,"LAL","Timofey Mozgov  misses 8-foot two point shot","9 "," 7","400889805"
3,28.2666666666667,7.21666666666667,"GS","Zaza Pachulia defensive rebound","9 "," 7","400889805"
3,28.4,7.08333333333333,"GS","Stephen Curry  misses 27-foot three point jumper","9 "," 7","400889805"
3,28.4,7.08333333333333,"LAL","Jordan Clarkson defensive rebound","9 "," 7","400889805"
3,28.55,6.93333333333333,"GS","Draymond Green personal foul  (Timofey Mozgov draws the foul)","9 "," 7","400889805"
3,28.65,6.83333333333333,"LAL","D'Angelo Russell  bad pass (Zaza Pachulia steals)","9 "," 7","400889805"
3,28.8333333333333,6.65,"GS","Timofey Mozgov blocks Kevin Durant's  layup","9 "," 7","400889805"
3,28.8666666666667,6.61666666666667,"LAL","D'Angelo Russell defensive rebound","9 "," 7","400889805"
3,28.9666666666667,6.51666666666667,"LAL","Nick Young makes 26-foot  three point jumper  (D'Angelo Russell assists)","9 "," 7","400889805"
3,29.05,6.43333333333333,"LAL","Jordan Clarkson personal foul  (Klay Thompson draws the foul)","9 "," 7","400889805"
3,29.05,6.43333333333333,"LAL","Marcelo Huertas enters the game for D'Angelo Russell","9 "," 7","400889805"
3,29.2166666666667,6.26666666666667,"GS","Klay Thompson makes 27-foot  three point jumper  (Zaza Pachulia assists)","9 "," 7","400889805"
3,29.55,5.93333333333333,"LAL","Julius Randle makes 6-foot two point shot","9 "," 7","400889805"
3,29.8,5.68333333333333,"GS","Kevin Durant  misses 19-foot jumper","9 "," 7","400889805"
3,29.8,5.68333333333333,"LAL","Nick Young defensive rebound","9 "," 7","400889805"
3,29.9,5.58333333333333,"LAL","Nick Young makes driving layup","9 "," 7","400889805"
3,29.9666666666667,5.51666666666667,"GS","Warriors Full timeout","9 "," 7","400889805"
3,29.9666666666667,5.51666666666667,"GS","Kevon Looney enters the game for Zaza Pachulia","9 "," 7","400889805"
3,29.9666666666667,5.51666666666667,"GS","Andre Iguodala enters the game for Klay Thompson","9 "," 7","400889805"
3,30.1166666666667,5.36666666666667,"GS","Stephen Curry makes 7-foot two point shot (Kevin Durant assists)","9 "," 7","400889805"
3,30.4333333333333,5.05,"LAL","Julius Randle makes layup (Marcelo Huertas assists)","9 "," 7","400889805"
3,30.5166666666667,4.96666666666667,"GS","Kevon Looney  bad pass (Nick Young steals)","9 "," 7","400889805"
3,30.5833333333333,4.9,"LAL","Nick Young  misses 18-foot jumper","9 "," 7","400889805"
3,30.6166666666667,4.86666666666667,"LAL","Marcelo Huertas offensive rebound","9 "," 7","400889805"
3,30.65,4.83333333333333,"LAL","Marcelo Huertas makes layup","9 "," 7","400889805"
3,30.7666666666667,4.71666666666667,"LAL","Marcelo Huertas personal take foul  (Draymond Green draws the foul)","9 "," 7","400889805"
3,30.7666666666667,4.71666666666667,"LAL","Tarik Black enters the game for Timofey Mozgov","9 "," 7","400889805"
3,30.9666666666667,4.51666666666667,"GS","Kevin Durant  misses 10-foot jumper","9 "," 7","400889805"
3,30.9666666666667,4.51666666666667,"LAL","Julius Randle defensive rebound","9 "," 7","400889805"
3,31.0833333333333,4.4,"LAL","Julius Randle  misses 8-foot jump bank shot","9 "," 7","400889805"
3,31.0833333333333,4.4,"LAL","Lakers offensive team rebound","9 "," 7","400889805"
3,31.15,4.33333333333333,"LAL","Nick Young makes 21-foot jumper (Marcelo Huertas assists)","9 "," 7","400889805"
3,31.2666666666667,4.21666666666667,"LAL","Marcelo Huertas personal foul  (Stephen Curry draws the foul)","9 "," 7","400889805"
3,31.2666666666667,4.21666666666667,"GS","Stephen Curry makes free throw 1 of 2","9 "," 7","400889805"
3,31.2666666666667,4.21666666666667,"GS","Stephen Curry makes free throw 2 of 2","9 "," 7","400889805"
3,31.6333333333333,3.85,"LAL","Julius Randle  misses 6-foot two point shot","9 "," 7","400889805"
3,31.6666666666667,3.81666666666667,"GS","Stephen Curry defensive rebound","9 "," 7","400889805"
3,31.75,3.73333333333333,"GS","Kevin Durant Out-of-Bounds Bad Pass Turnover","9 "," 7","400889805"
3,32.15,3.33333333333333,"LAL","Jordan Clarkson  misses 25-foot three point jumper","9 "," 7","400889805"
3,32.1666666666667,3.31666666666667,"GS","Stephen Curry defensive rebound","9 "," 7","400889805"
3,32.2333333333333,3.25,"GS","Kevin Durant makes driving layup (Stephen Curry assists)","9 "," 7","400889805"
3,32.2333333333333,3.25,"LAL","Marcelo Huertas shooting foul  (Kevin Durant draws the foul)","9 "," 7","400889805"
3,32.2333333333333,3.25,"LAL","Louis Williams enters the game for Jordan Clarkson","9 "," 7","400889805"
3,32.2333333333333,3.25,"LAL","Larry Nance Jr. enters the game for Julius Randle","9 "," 7","400889805"
3,32.2333333333333,3.25,"GS","Shaun Livingston enters the game for Stephen Curry","9 "," 7","400889805"
3,32.2333333333333,3.25,"GS","Kevin Durant makes free throw 1 of 1","9 "," 7","400889805"
3,32.5833333333333,2.9,"LAL","Louis Williams makes jumper","9 "," 70","400889805"
3,32.9666666666667,2.51666666666667,"GS","Louis Williams blocks Kevon Looney 's 4-foot  jumper","9 "," 70","400889805"
3,32.9833333333333,2.5,"LAL","Marcelo Huertas defensive rebound","9 "," 70","400889805"
3,33.1333333333333,2.35,"LAL","Larry Nance Jr. makes jumper (Louis Williams assists)","9 "," 72","400889805"
3,33.4833333333333,2,"LAL","Nick Young shooting foul  (Draymond Green draws the foul)","9 "," 72","400889805"
3,33.4833333333333,2,"GS","Draymond Green makes free throw 1 of 2","9 "," 72","400889805"
3,33.4833333333333,2,"GS","Ian Clark enters the game for Kevin Durant","9 "," 72","400889805"
3,33.4833333333333,2,"LAL","Brandon Ingram enters the game for Nick Young","9 "," 72","400889805"
3,33.4833333333333,2,"GS","Draymond Green makes free throw 2 of 2","9 "," 72","400889805"
3,33.6,1.88333333333333,"LAL","Marcelo Huertas  bad pass (Shaun Livingston steals)","9 "," 72","400889805"
3,33.75,1.73333333333333,"GS","Kevon Looney makes dunk (Draymond Green assists)","9 "," 72","400889805"
3,33.9,1.58333333333333,"GS","Ian Clark personal foul  (Louis Williams draws the foul)","9 "," 72","400889805"
3,33.9666666666667,1.51666666666667,"LAL","Larry Nance Jr. makes two point shot (Marcelo Huertas assists)","9 "," 74","400889805"
3,34.2,1.28333333333333,"GS","Kevon Looney  bad pass (Louis Williams steals)","9 "," 74","400889805"
3,34.3666666666667,1.11666666666667,"LAL","Brandon Ingram makes 6-foot two point shot","9 "," 76","400889805"
3,34.6833333333333,0.8,"LAL","Tarik Black shooting foul  (Kevon Looney draws the foul)","9 "," 76","400889805"
3,34.6833333333333,0.8,"GS","Kevon Looney makes free throw 1 of 2","9 "," 76","400889805"
3,34.6833333333333,0.8,"GS","Kevon Looney makes free throw 2 of 2","9 "," 76","400889805"
3,34.8166666666667,0.666666666666667,"LAL","Louis Williams  misses 10-foot two point shot","9 "," 76","400889805"
3,34.85,0.633333333333333,"GS","Shaun Livingston defensive rebound","9 "," 76","400889805"
3,34.9166666666667,0.566666666666667,"GS","Shaun Livingston  misses layup","9 "," 76","400889805"
3,34.9333333333333,0.55,"GS","Ian Clark  misses 2-foot layup","9 "," 76","400889805"
3,34.9333333333333,0.55,"GS","Ian Clark offensive rebound","9 "," 76","400889805"
3,34.9833333333333,0.5,"LAL","Louis Williams defensive rebound","9 "," 76","400889805"
3,35.3166666666667,0.166666666666667,"GS","Draymond Green shooting foul  (Louis Williams draws the foul)","9 "," 76","400889805"
3,35.3166666666667,0.166666666666667,"LAL","Louis Williams misses free throw 1 of 2","9 "," 76","400889805"
3,35.3166666666667,0.166666666666667,"LAL","Lakers offensive team rebound","9 "," 76","400889805"
3,35.3166666666667,0.166666666666667,"LAL","Louis Williams makes free throw 2 of 2","9 "," 77","400889805"
3,35.4333333333333,0.05,"GS","Draymond Green  misses 26-foot three point jumper","9 "," 77","400889805"
3,35.45,0.0333333333333333,"LAL","Tarik Black defensive rebound","9 "," 77","400889805"
3,35.4833333333333,0,"LAL","Marcelo Huertas  misses 38-foot three point jumper","9 "," 77","400889805"
3,35.4833333333333,0,"LAL","Lakers offensive team rebound","9 "," 77","400889805"
3,35.4833333333333,0,"LAL","End of the 3rd Quarter","9 "," 77","400889805"
4,35.4833333333333,11.7333333333333,"GS","Andre Iguodala  misses 17-foot jumper","9 "," 77","400889805"
4,35.5166666666667,11.7,"LAL","Larry Nance Jr. defensive rebound","9 "," 77","400889805"
4,35.7666666666667,11.45,"LAL","Louis Williams  misses two point shot","9 "," 77","400889805"
4,35.7833333333333,11.4333333333333,"LAL","Tarik Black offensive rebound","9 "," 77","400889805"
4,35.85,11.3666666666667,"LAL","Nick Young makes 26-foot  three point jumper  (Tarik Black assists)","9 "," 80","400889805"
4,36.1,11.1166666666667,"LAL","Brandon Ingram shooting foul  (Shaun Livingston draws the foul)","9 "," 80","400889805"
4,36.1,11.1166666666667,"GS","Shaun Livingston misses free throw 1 of 2","9 "," 80","400889805"
4,36.1,11.1166666666667,"GS","Warriors offensive team rebound","9 "," 80","400889805"
4,36.1,11.1166666666667,"GS","Shaun Livingston makes free throw 2 of 2","9 "," 80","400889805"
4,36.4,10.8166666666667,"LAL","Nick Young  misses 26-foot three point jumper","9 "," 80","400889805"
4,36.4166666666667,10.8,"GS","Andre Iguodala defensive rebound","9 "," 80","400889805"
4,36.6,10.6166666666667,"GS","Shaun Livingston makes layup (JaVale McGee assists)","90 "," 80","400889805"
4,36.8333333333333,10.3833333333333,"LAL","Louis Williams  misses 14-foot jumper","90 "," 80","400889805"
4,36.85,10.3666666666667,"GS","David West defensive rebound","90 "," 80","400889805"
4,37.0166666666667,10.2,"GS","David West makes 20-foot jumper (JaVale McGee assists)","92 "," 80","400889805"
4,37.0333333333333,10.1833333333333,"LAL","Lakers Full timeout","92 "," 80","400889805"
4,37.0333333333333,10.1833333333333,"LAL","D'Angelo Russell enters the game for Louis Williams","92 "," 80","400889805"
4,37.2166666666667,10,"LAL","D'Angelo Russell Out-of-Bounds Bad Pass Turnover","92 "," 80","400889805"
4,37.4666666666667,9.75,"GS","Andre Iguodala  misses 21-foot jumper","92 "," 80","400889805"
4,37.4833333333333,9.73333333333333,"LAL","Larry Nance Jr. defensive rebound","92 "," 80","400889805"
4,37.7166666666667,9.5,"GS","JaVale McGee shooting foul  (Tarik Black draws the foul)","92 "," 80","400889805"
4,37.7166666666667,9.5,"LAL","Tarik Black makes free throw 1 of 2","92 "," 81","400889805"
4,37.7166666666667,9.5,"GS","Klay Thompson enters the game for Shaun Livingston","92 "," 81","400889805"
4,37.7166666666667,9.5,"LAL","Tarik Black misses free throw 2 of 2","92 "," 81","400889805"
4,37.7166666666667,9.5,"GS","David West defensive rebound","92 "," 81","400889805"
4,37.9833333333333,9.23333333333333,"GS","Andre Iguodala  bad pass (Brandon Ingram steals)","92 "," 81","400889805"
4,38.1,9.11666666666667,"LAL","Nick Young makes 24-foot  three pointer  (Brandon Ingram assists)","92 "," 84","400889805"
4,38.35,8.86666666666667,"GS","David West  bad pass (Larry Nance Jr. steals)","92 "," 84","400889805"
4,38.5833333333333,8.63333333333333,"GS","JaVale McGee personal block  (D'Angelo Russell draws the foul)","92 "," 84","400889805"
4,38.5833333333333,8.63333333333333,"GS","Patrick McCaw enters the game for Ian Clark","92 "," 84","400889805"
4,38.65,8.56666666666667,"GS","JaVale McGee shooting foul  (Brandon Ingram draws the foul)","92 "," 84","400889805"
4,38.65,8.56666666666667,"LAL","Brandon Ingram makes free throw 1 of 2","92 "," 85","400889805"
4,38.65,8.56666666666667,"LAL","Brandon Ingram makes free throw 2 of 2","92 "," 86","400889805"
4,38.75,8.46666666666667,"GS","Andre Iguodala  misses layup","92 "," 86","400889805"
4,38.7666666666667,8.45,"GS","JaVale McGee offensive rebound","92 "," 86","400889805"
4,38.7833333333333,8.43333333333333,"GS","JaVale McGee makes two point shot","94 "," 86","400889805"
4,39.1,8.11666666666667,"LAL","Larry Nance Jr.  misses layup","94 "," 86","400889805"
4,39.1,8.11666666666667,"GS","Andre Iguodala defensive rebound","94 "," 86","400889805"
4,39.25,7.96666666666667,"GS","Patrick McCaw  misses 24-foot three point jumper","94 "," 86","400889805"
4,39.2833333333333,7.93333333333333,"GS","JaVale McGee offensive rebound","94 "," 86","400889805"
4,39.35,7.86666666666667,"GS","JaVale McGee makes two point shot","96 "," 86","400889805"
4,39.6666666666667,7.55,"LAL","D'Angelo Russell  bad pass (Patrick McCaw steals)","96 "," 86","400889805"
4,39.75,7.46666666666667,"GS","Klay Thompson makes 25-foot  three point jumper  (Patrick McCaw assists)","99 "," 86","400889805"
4,39.7833333333333,7.43333333333333,"LAL","Lakers Full timeout","99 "," 86","400889805"
4,39.7833333333333,7.43333333333333,"LAL","Yi Jianlian enters the game for Tarik Black","99 "," 86","400889805"
4,39.9166666666667,7.3,"LAL","Yi Jianlian makes 21-foot jumper (D'Angelo Russell assists)","99 "," 88","400889805"
4,40.1666666666667,7.05,"GS","JaVale McGee makes dunk (Klay Thompson assists)","99 "," 88","400889805"
4,40.3833333333333,6.83333333333333,"LAL","David West blocks D'Angelo Russell's  jumper","99 "," 88","400889805"
4,40.4166666666667,6.8,"GS","David West defensive rebound","99 "," 88","400889805"
4,40.5,6.71666666666667,"GS","Klay Thompson  misses 26-foot three point jumper","99 "," 88","400889805"
4,40.5333333333333,6.68333333333333,"LAL","Larry Nance Jr. defensive rebound","99 "," 88","400889805"
4,40.6666666666667,6.55,"GS","JaVale McGee personal foul  (Brandon Ingram draws the foul)","99 "," 88","400889805"
4,40.8833333333333,6.33333333333333,"LAL","Larry Nance Jr.  misses 20-foot jumper","99 "," 88","400889805"
4,40.9166666666667,6.3,"GS","Klay Thompson defensive rebound","99 "," 88","400889805"
4,41.0333333333333,6.18333333333333,"GS","David West makes 20-foot jumper (Klay Thompson assists)","99 "," 88","400889805"
4,41.3166666666667,5.9,"GS","David West shooting foul  (Brandon Ingram draws the foul)","99 "," 88","400889805"
4,41.3166666666667,5.9,"LAL","Brandon Ingram makes free throw 1 of 2","99 "," 89","400889805"
4,41.3166666666667,5.9,"GS","Kevin Durant enters the game for David West","99 "," 89","400889805"
4,41.3166666666667,5.9,"LAL","Anthony Brown enters the game for Nick Young","99 "," 89","400889805"
4,41.3166666666667,5.9,"GS","Stephen Curry enters the game for Andre Iguodala","99 "," 89","400889805"
4,41.3166666666667,5.9,"LAL","Brandon Ingram makes free throw 2 of 2","99 "," 90","400889805"
4,41.5666666666667,5.65,"GS","Stephen Curry  bad pass (Larry Nance Jr. steals)","99 "," 90","400889805"
4,41.7,5.51666666666667,"LAL","Brandon Ingram makes 24-foot  three point jumper  (D'Angelo Russell assists)","99 "," 93","400889805"
4,41.9166666666667,5.3,"GS","JaVale McGee makes two point shot (Klay Thompson assists)","99 "," 93","400889805"
4,42.0666666666667,5.15,"LAL","Thomas Robinson enters the game for Larry Nance Jr.","99 "," 93","400889805"
4,42.0666666666667,5.15,"GS","Zaza Pachulia enters the game for JaVale McGee","99 "," 93","400889805"
4,42.0666666666667,5.15,"LAL","Stephen Curry vs. D'Angelo Russell (Brandon Ingram gains possession)","99 "," 93","400889805"
4,42.1333333333333,5.08333333333333,"LAL","D'Angelo Russell makes 25-foot  three point jumper  (Anthony Brown assists)","99 "," 96","400889805"
4,42.25,4.96666666666667,"GS","Klay Thompson  misses 19-foot jumper","99 "," 96","400889805"
4,42.2833333333333,4.93333333333333,"LAL","Yi Jianlian defensive rebound","99 "," 96","400889805"
4,42.5,4.71666666666667,"GS","Stephen Curry personal foul  (D'Angelo Russell draws the foul)","99 "," 96","400889805"
4,42.5,4.71666666666667,"LAL","D'Angelo Russell makes free throw 1 of 2","99 "," 97","400889805"
4,42.5,4.71666666666667,"GS","Draymond Green enters the game for Patrick McCaw","99 "," 97","400889805"
4,42.5,4.71666666666667,"LAL","D'Angelo Russell makes free throw 2 of 2","99 "," 98","400889805"
4,42.6,4.61666666666667,"GS","Stephen Curry makes 26-foot  three point jumper","99 "," 98","400889805"
4,42.7166666666667,4.5,"LAL","D'Angelo Russell  misses 25-foot three point jumper","99 "," 98","400889805"
4,42.75,4.46666666666667,"LAL","Lakers offensive team rebound","99 "," 98","400889805"
4,42.9166666666667,4.3,"LAL","Brandon Ingram  misses 15-foot jumper","99 "," 98","400889805"
4,42.95,4.26666666666667,"LAL","Brandon Ingram offensive rebound","99 "," 98","400889805"
4,43,4.21666666666667,"LAL","Brandon Ingram makes 15-foot jumper","99 "," 98","400889805"
4,43.2,4.01666666666667,"GS","Draymond Green  misses 26-foot three point jumper","99 "," 98","400889805"
4,43.2,4.01666666666667,"LAL","Anthony Brown defensive rebound","99 "," 98","400889805"
4,43.4333333333333,3.78333333333333,"LAL","Yi Jianlian  lost ball turnover (Zaza Pachulia steals)","99 "," 98","400889805"
4,43.5666666666667,3.65,"GS","Stephen Curry makes 26-foot three point jumper","99 "," 98","400889805"
4,44.05,3.16666666666667,"LAL","Zaza Pachulia blocks Thomas Robinson 's 2-foot  layup","99 "," 98","400889805"
4,44.0833333333333,3.13333333333333,"LAL","Thomas Robinson offensive rebound","99 "," 98","400889805"
4,44.1333333333333,3.08333333333333,"LAL","Thomas Robinson makes layup","99 "," 98","400889805"
4,44.25,2.96666666666667,"GS","Stephen Curry makes 25-foot  three point jumper","99 "," 98","400889805"
4,44.4666666666667,2.75,"LAL","D'Angelo Russell  misses 25-foot three point jumper","99 "," 98","400889805"
4,44.4833333333333,2.73333333333333,"GS","Kevin Durant defensive rebound","99 "," 98","400889805"
4,44.5666666666667,2.65,"GS","Stephen Curry  misses 25-foot three point jumper","99 "," 98","400889805"
4,44.6166666666667,2.6,"GS","Warriors offensive team rebound","99 "," 98","400889805"
4,44.6166666666667,2.6,"LAL","Anthony Brown loose ball foul  (Zaza Pachulia draws the foul)","99 "," 98","400889805"
4,44.6166666666667,2.6,"LAL","Official timeout","99 "," 98","400889805"
4,44.7,2.51666666666667,"GS","Klay Thompson  misses 26-foot three point jumper","99 "," 98","400889805"
4,44.7166666666667,2.5,"LAL","Thomas Robinson defensive rebound","99 "," 98","400889805"
4,44.7833333333333,2.43333333333333,"GS","Zaza Pachulia personal foul  (Thomas Robinson draws the foul)","99 "," 98","400889805"
4,44.7833333333333,2.43333333333333,"LAL","Thomas Robinson misses free throw 1 of 2","99 "," 98","400889805"
4,44.7833333333333,2.43333333333333,"LAL","Lakers offensive team rebound","99 "," 98","400889805"
4,44.7833333333333,2.43333333333333,"LAL","Thomas Robinson misses free throw 2 of 2","99 "," 98","400889805"
4,44.7833333333333,2.43333333333333,"GS","Kevin Durant defensive rebound","99 "," 98","400889805"
4,44.9833333333333,2.23333333333333,"GS","Stephen Curry makes layup (Kevin Durant assists)","99 "," 98","400889805"
4,45.3,1.91666666666667,"LAL","Brandon Ingram  misses 25-foot three point jumper","99 "," 98","400889805"
4,45.3166666666667,1.9,"LAL","Thomas Robinson offensive rebound","99 "," 98","400889805"
4,45.4333333333334,1.78333333333333,"LAL","Brandon Ingram makes two point shot","99 "," 98","400889805"
4,45.5833333333333,1.63333333333333,"LAL","D'Angelo Russell personal foul  (Kevin Durant draws the foul)","99 "," 98","400889805"
4,45.5833333333333,1.63333333333333,"GS","Kevin Durant makes free throw 1 of 2","99 "," 98","400889805"
4,45.5833333333333,1.63333333333333,"GS","Kevin Durant makes free throw 2 of 2","99 "," 98","400889805"
4,45.8333333333333,1.38333333333333,"LAL","Yi Jianlian  misses layup","99 "," 98","400889805"
4,45.8833333333333,1.33333333333333,"GS","Zaza Pachulia defensive rebound","99 "," 98","400889805"
4,45.9666666666667,1.25,"GS","Draymond Green  bad pass (Anthony Brown steals)","99 "," 98","400889805"
4,46,1.21666666666667,"LAL","D'Angelo Russell makes two point shot (Brandon Ingram assists)","99 "," 98","400889805"
4,46.2333333333333,0.983333333333333,"GS","Klay Thompson  misses driving layup","99 "," 98","400889805"
4,46.2666666666667,0.95,"LAL","Anthony Brown defensive rebound","99 "," 98","400889805"
4,46.3666666666667,0.85,"LAL","D'Angelo Russell makes 25-foot  three point jumper  (Anthony Brown assists)","99 "," 98","400889805"
4,46.6,0.616666666666667,"GS","Kevin Durant makes layup (Draymond Green assists)","99 "," 98","400889805"
4,46.7833333333333,0.433333333333333,"LAL","Anthony Brown  lost ball turnover (Kevin Durant steals)","99 "," 98","400889805"
4,46.8833333333333,0.333333333333333,"GS","Kevin Durant makes driving layup","99 "," 98","400889805"
4,46.8833333333333,0.333333333333333,"LAL","Thomas Robinson shooting foul  (Kevin Durant draws the foul)","99 "," 98","400889805"
4,46.8833333333333,0.333333333333333,"GS","Kevin Durant makes free throw 1 of 1","99 "," 98","400889805"
4,47.0833333333333,0.133333333333333,"LAL","Brandon Ingram makes 26-foot  three point jumper","99 "," 98","400889805"
4,47.2166666666667,0,"LAL","End of the 4th Quarter","99 "," 98","400889805"
4,47.2166666666667,0,"LAL","End of Game","99 "," 98","400889805"
