"","Date","Season","Team","Opponent","Result","Points_For","Points_Against","Spread","Played","Home","Neutral_Location","OT","Game_ID"
"4084",2018-11-17,2018,"Montana","Montana State","L",25,29,-4,"TRUE",1,FALSE,FALSE,"401030396"
"4085",2018-11-17,2018,"Northern Arizona","North Dakota","W",31,16,15,"TRUE",1,FALSE,FALSE,"401030407"
"4086",2018-11-17,2018,"North Dakota","Northern Arizona","L",16,31,-15,"TRUE",0,FALSE,FALSE,"401030407"
"4087",2018-11-17,2018,"Sacramento State","UC Davis","L",13,56,-43,"TRUE",0.5,TRUE,FALSE,"401030429"
"4088",2018-11-17,2018,"UC Davis","Sacramento State","W",56,13,43,"TRUE",0.5,TRUE,FALSE,"401030429"
"4089",2018-11-17,2018,"Alabama A&M","Mississippi Valley State","W",42,14,28,"TRUE",0,FALSE,FALSE,"401030446"
"4090",2018-11-17,2018,"Mississippi Valley State","Alabama A&M","L",14,42,-28,"TRUE",1,FALSE,FALSE,"401030446"
"4091",2018-11-17,2018,"Prairie View","Alabama State","W",66,13,53,"TRUE",1,FALSE,FALSE,"401030452"
"4092",2018-11-17,2018,"Alabama State","Prairie View","L",13,66,-53,"TRUE",0,FALSE,FALSE,"401030452"
"4093",2018-11-17,2018,"Alcorn State","Jackson State","W",24,3,21,"TRUE",1,FALSE,FALSE,"401030460"
"4094",2018-11-17,2018,"Jackson State","Alcorn State","L",3,24,-21,"TRUE",0,FALSE,FALSE,"401030460"
"4095",2018-11-17,2018,"Texas Southern","Arkansas-Pine Bluff","L",10,15,-5,"TRUE",1,FALSE,FALSE,"401030487"
"4096",2018-11-17,2018,"Arkansas-Pine Bluff","Texas Southern","W",15,10,5,"TRUE",0,FALSE,FALSE,"401030487"
"4097",2018-11-17,2018,"Florida A&M","Bethune-Cookman","L",19,33,-14,"TRUE",0.5,TRUE,FALSE,"401030496"
"4098",2018-11-17,2018,"Bethune-Cookman","Florida A&M","W",33,19,14,"TRUE",0.5,TRUE,FALSE,"401030496"
"4099",2018-11-17,2018,"Delaware State","Virginia Lynchburg","W",41,7,34,"TRUE",1,FALSE,FALSE,"401030505"
"4100",2018-11-17,2018,"Virginia Lynchburg","Delaware State","L",41,7,34,"TRUE",0,FALSE,FALSE,"401030505"
"4101",2018-11-17,2018,"Norfolk State","Morgan State","L",27,44,-17,"TRUE",1,FALSE,FALSE,"401030518"
"4102",2018-11-17,2018,"Morgan State","Norfolk State","W",44,27,17,"TRUE",0,FALSE,FALSE,"401030518"
"4103",2018-11-17,2018,"North Carolina A&T","North Carolina Central","W",45,0,45,"TRUE",0,FALSE,FALSE,"401030527"
"4104",2018-11-17,2018,"North Carolina Central","North Carolina A&T","L",0,45,-45,"TRUE",1,FALSE,FALSE,"401030527"
"4105",2018-11-17,2018,"South Carolina State","Savannah State","W",21,17,4,"TRUE",1,FALSE,FALSE,"401030534"
"4106",2018-11-17,2018,"Savannah State","South Carolina State","L",21,17,4,"TRUE",0,FALSE,FALSE,"401030534"
"4107",2018-11-17,2018,"Howard","Bryant","L",55,56,-1,"TRUE",1,FALSE,FALSE,"401030544"
"4108",2018-11-17,2018,"Bryant","Howard","W",56,55,1,"TRUE",0,FALSE,FALSE,"401030544"
"4109",2018-11-17,2018,"Duquesne","Central Connecticut","W",38,31,7,"TRUE",0,FALSE,FALSE,"401030550"
"4110",2018-11-17,2018,"Central Connecticut","Duquesne","L",31,38,-7,"TRUE",1,FALSE,FALSE,"401030550"
"4111",2018-11-17,2018,"Wagner","Robert Morris","W",41,7,34,"TRUE",0,FALSE,FALSE,"401030562"
"4112",2018-11-17,2018,"Robert Morris","Wagner","L",7,41,-34,"TRUE",1,FALSE,FALSE,"401030562"
"4113",2018-11-17,2018,"St Francis (PA)","Sacred Heart","L",7,13,-6,"TRUE",0,FALSE,FALSE,"401030564"
"4114",2018-11-17,2018,"Sacred Heart","St Francis (PA)","W",13,7,6,"TRUE",1,FALSE,FALSE,"401030564"
"4115",2018-11-17,2018,"Jacksonville","Dayton","L",7,34,-27,"TRUE",1,FALSE,FALSE,"401030580"
"4116",2018-11-17,2018,"Dayton","Jacksonville","W",34,7,27,"TRUE",0,FALSE,FALSE,"401030580"
"4117",2018-11-17,2018,"Drake","Morehead State","W",43,6,37,"TRUE",0,FALSE,FALSE,"401030588"
"4118",2018-11-17,2018,"Morehead State","Drake","L",6,43,-37,"TRUE",1,FALSE,FALSE,"401030588"
"4119",2018-11-17,2018,"San Diego","Marist","W",31,14,17,"TRUE",0,FALSE,FALSE,"401030599"
"4120",2018-11-17,2018,"Marist","San Diego","L",14,31,-17,"TRUE",1,FALSE,FALSE,"401030599"
"4121",2018-11-17,2018,"Valparaiso","Stetson","L",31,45,-14,"TRUE",0,FALSE,FALSE,"401030608"
"4122",2018-11-17,2018,"Stetson","Valparaiso","W",45,31,14,"TRUE",1,FALSE,FALSE,"401030608"
"4123",2018-11-17,2018,"Hampton","St. Andrews","W",44,17,27,"TRUE",1,FALSE,FALSE,"401034164"
"4124",2018-11-17,2018,"St. Andrews","Hampton","L",44,17,27,"TRUE",0,FALSE,FALSE,"401034164"
"4125",2018-11-17,2018,"Yale","Harvard","L",27,45,-18,"TRUE",0.5,TRUE,FALSE,"401035274"
"4126",2018-11-17,2018,"Harvard","Yale","W",45,27,18,"TRUE",0.5,TRUE,FALSE,"401035274"
"4127",2018-11-16,2018,"Memphis","SMU","W",28,18,10,"TRUE",0,FALSE,FALSE,"401019530"
"4128",2018-11-16,2018,"SMU","Memphis","L",18,28,-10,"TRUE",1,FALSE,FALSE,"401019530"
"4129",2018-11-16,2018,"Boise State","New Mexico","W",45,14,31,"TRUE",0,FALSE,FALSE,"401022560"
"4130",2018-11-16,2018,"New Mexico","Boise State","L",14,45,-31,"TRUE",1,FALSE,FALSE,"401022560"
"4131",2018-11-16,2018,"Portland State","Eastern Washington","L",23,74,-51,"TRUE",1,FALSE,FALSE,"401030425"
"4132",2018-11-16,2018,"Eastern Washington","Portland State","W",74,23,51,"TRUE",0,FALSE,FALSE,"401030425"
"4133",2018-11-15,2018,"Florida Atlantic","North Texas","L",38,41,-3,"TRUE",0,FALSE,FALSE,"401015045"
"4134",2018-11-15,2018,"North Texas","Florida Atlantic","W",41,38,3,"TRUE",1,FALSE,FALSE,"401015045"
"4135",2018-11-15,2018,"Houston","Tulane","W",48,17,31,"TRUE",1,FALSE,FALSE,"401019529"
"4136",2018-11-15,2018,"Tulane","Houston","L",17,48,-31,"TRUE",0,FALSE,FALSE,"401019529"
"4137",2018-11-15,2018,"Kent State","Toledo","L",34,56,-22,"TRUE",1,FALSE,FALSE,"401020783"
"4138",2018-11-15,2018,"Toledo","Kent State","W",56,34,22,"TRUE",0,FALSE,FALSE,"401020783"
"4139",2018-11-15,2018,"Stephen F. Austin","Northwestern State","L",23,35,-12,"TRUE",1,FALSE,FALSE,"401030218"
"4140",2018-11-15,2018,"Northwestern State","Stephen F. Austin","W",35,23,12,"TRUE",0,FALSE,FALSE,"401030218"
"4141",2018-11-15,2018,"Nicholls","Southeastern Louisiana","W",44,0,44,"TRUE",1,FALSE,FALSE,"401030223"
"4142",2018-11-15,2018,"SE Louisiana","Nicholls","L",0,44,-44,"TRUE",0,FALSE,FALSE,"401030223"
"4143",2018-11-14,2018,"Buffalo","Ohio","L",17,52,-35,"TRUE",0,FALSE,FALSE,"401020781"
"4144",2018-11-14,2018,"Ohio","Buffalo","W",52,17,35,"TRUE",1,FALSE,FALSE,"401020781"
"4145",2018-11-14,2018,"Miami (OH)","Northern Illinois","W",13,7,6,"TRUE",0,FALSE,FALSE,"401020782"
"4146",2018-11-14,2018,"Northern Illinois","Miami (OH)","L",7,13,-6,"TRUE",1,FALSE,FALSE,"401020782"
"4147",2018-11-13,2018,"Ball State","Western Michigan","W",42,41,1,"TRUE",1,FALSE,TRUE,"401020780"
"4148",2018-11-13,2018,"Western Michigan","Ball State","L",41,42,-1,"TRUE",0,FALSE,TRUE,"401020780"
"4149",2018-11-10,2018,"Alabama","Mississippi State","W",24,0,24,"TRUE",1,FALSE,FALSE,"401012331"
"4150",2018-11-10,2018,"Mississippi State","Alabama","L",0,24,-24,"TRUE",0,FALSE,FALSE,"401012331"
"4151",2018-11-10,2018,"Arkansas","LSU","L",17,24,-7,"TRUE",1,FALSE,FALSE,"401012332"
"4152",2018-11-10,2018,"LSU","Arkansas","W",24,17,7,"TRUE",0,FALSE,FALSE,"401012332"
"4153",2018-11-10,2018,"Florida","South Carolina","W",35,31,4,"TRUE",1,FALSE,FALSE,"401012333"
"4154",2018-11-10,2018,"South Carolina","Florida","L",31,35,-4,"TRUE",0,FALSE,FALSE,"401012333"
"4155",2018-11-10,2018,"Auburn","Georgia","L",10,27,-17,"TRUE",0,FALSE,FALSE,"401012334"
"4156",2018-11-10,2018,"Georgia","Auburn","W",27,10,17,"TRUE",1,FALSE,FALSE,"401012334"
"4157",2018-11-10,2018,"Missouri","Vanderbilt","W",33,28,5,"TRUE",1,FALSE,FALSE,"401012335"
"4158",2018-11-10,2018,"Vanderbilt","Missouri","L",28,33,-5,"TRUE",0,FALSE,FALSE,"401012335"
"4159",2018-11-10,2018,"Kentucky","Tennessee","L",7,24,-17,"TRUE",0,FALSE,FALSE,"401012336"
"4160",2018-11-10,2018,"Tennessee","Kentucky","W",24,7,17,"TRUE",1,FALSE,FALSE,"401012336"
"4161",2018-11-10,2018,"Ole Miss","Texas A&M","L",24,38,-14,"TRUE",0,FALSE,FALSE,"401012337"
"4162",2018-11-10,2018,"Texas A&M","Ole Miss","W",38,24,14,"TRUE",1,FALSE,FALSE,"401012337"
"4163",2018-11-10,2018,"Arizona State","UCLA","W",31,28,3,"TRUE",1,FALSE,FALSE,"401012786"
"4164",2018-11-10,2018,"UCLA","Arizona State","L",28,31,-3,"TRUE",0,FALSE,FALSE,"401012786"
"4165",2018-11-10,2018,"California","USC","W",15,14,1,"TRUE",0,FALSE,FALSE,"401012787"
"4166",2018-11-10,2018,"USC","California","L",14,15,-1,"TRUE",1,FALSE,FALSE,"401012787"
"4167",2018-11-10,2018,"Colorado","Washington State","L",7,31,-24,"TRUE",1,FALSE,FALSE,"401012788"
"4168",2018-11-10,2018,"Washington State","Colorado","W",31,7,24,"TRUE",0,FALSE,FALSE,"401012788"
"4169",2018-11-10,2018,"Oregon","Utah","L",25,32,-7,"TRUE",0,FALSE,FALSE,"401012789"
"4170",2018-11-10,2018,"Utah","Oregon","W",32,25,7,"TRUE",1,FALSE,FALSE,"401012789"
"4171",2018-11-10,2018,"Oregon State","Stanford","L",17,48,-31,"TRUE",0,FALSE,FALSE,"401012790"
"4172",2018-11-10,2018,"Stanford","Oregon State","W",48,17,31,"TRUE",1,FALSE,FALSE,"401012790"
"4173",2018-11-10,2018,"Illinois","Nebraska","L",35,54,-19,"TRUE",0,FALSE,FALSE,"401012813"
"4174",2018-11-10,2018,"Nebraska","Illinois","W",54,35,19,"TRUE",1,FALSE,FALSE,"401012813"
"4175",2018-11-10,2018,"Michigan","Rutgers","W",42,7,35,"TRUE",0,FALSE,FALSE,"401012848"
"4176",2018-11-10,2018,"Rutgers","Michigan","L",7,42,-35,"TRUE",1,FALSE,FALSE,"401012848"
"4177",2018-11-10,2018,"Indiana","Maryland","W",34,32,2,"TRUE",1,FALSE,FALSE,"401012859"
"4178",2018-11-10,2018,"Maryland","Indiana","L",32,34,-2,"TRUE",0,FALSE,FALSE,"401012859"
"4179",2018-11-10,2018,"Iowa","Northwestern","L",10,14,-4,"TRUE",1,FALSE,FALSE,"401012870"
"4180",2018-11-10,2018,"Northwestern","Iowa","W",14,10,4,"TRUE",0,FALSE,FALSE,"401012870"
"4181",2018-11-10,2018,"Michigan State","Ohio State","L",6,26,-20,"TRUE",1,FALSE,FALSE,"401012886"
"4182",2018-11-10,2018,"Ohio State","Michigan State","W",26,6,20,"TRUE",0,FALSE,FALSE,"401012886"
"4183",2018-11-10,2018,"Baylor","Iowa State","L",14,28,-14,"TRUE",0,FALSE,FALSE,"401013035"
"4184",2018-11-10,2018,"Iowa State","Baylor","W",28,14,14,"TRUE",1,FALSE,FALSE,"401013035"
"4185",2018-11-10,2018,"Kansas","Kansas State","L",17,21,-4,"TRUE",0,FALSE,FALSE,"401013054"
"4186",2018-11-10,2018,"Kansas State","Kansas","W",21,17,4,"TRUE",1,FALSE,FALSE,"401013054"
"4187",2018-11-10,2018,"Oklahoma","Oklahoma State","W",48,47,1,"TRUE",1,FALSE,FALSE,"401013070"
"4188",2018-11-10,2018,"Oklahoma State","Oklahoma","L",47,48,-1,"TRUE",0,FALSE,FALSE,"401013070"
"4189",2018-11-10,2018,"TCU","West Virginia","L",10,47,-37,"TRUE",0,FALSE,FALSE,"401013077"
"4190",2018-11-10,2018,"West Virginia","TCU","W",47,10,37,"TRUE",1,FALSE,FALSE,"401013077"
"4191",2018-11-10,2018,"Boston College","Clemson","L",7,27,-20,"TRUE",1,FALSE,FALSE,"401013169"
"4192",2018-11-10,2018,"Clemson","Boston College","W",27,7,20,"TRUE",0,FALSE,FALSE,"401013169"
"4193",2018-11-10,2018,"Duke","North Carolina","W",42,35,7,"TRUE",1,FALSE,FALSE,"401013170"
"4194",2018-11-10,2018,"North Carolina","Duke","L",35,42,-7,"TRUE",0,FALSE,FALSE,"401013170"
"4195",2018-11-10,2018,"Florida State","Notre Dame","L",13,42,-29,"TRUE",0,FALSE,FALSE,"401013171"
"4196",2018-11-10,2018,"Notre Dame","Florida State","W",42,13,29,"TRUE",1,FALSE,FALSE,"401013171"
"4197",2018-11-10,2018,"Georgia Tech","Miami","W",27,21,6,"TRUE",1,FALSE,FALSE,"401013172"
"4198",2018-11-10,2018,"Miami","Georgia Tech","L",21,27,-6,"TRUE",0,FALSE,FALSE,"401013172"
"4199",2018-11-10,2018,"Pittsburgh","Virginia Tech","W",52,22,30,"TRUE",1,FALSE,FALSE,"401013173"
"4200",2018-11-10,2018,"Virginia Tech","Pittsburgh","L",22,52,-30,"TRUE",0,FALSE,FALSE,"401013173"
"4201",2018-11-10,2018,"Virginia","Liberty","W",45,24,21,"TRUE",1,FALSE,FALSE,"401013174"
"4202",2018-11-10,2018,"Liberty","Virginia","L",24,45,-21,"TRUE",0,FALSE,FALSE,"401013174"
"4203",2018-11-10,2018,"Texas","Texas Tech","W",41,34,7,"TRUE",0,FALSE,FALSE,"401013321"
"4204",2018-11-10,2018,"Texas Tech","Texas","L",34,41,-7,"TRUE",1,FALSE,FALSE,"401013321"
"4205",2018-11-10,2018,"Minnesota","Purdue","W",41,10,31,"TRUE",1,FALSE,FALSE,"401013333"
"4206",2018-11-10,2018,"Purdue","Minnesota","L",10,41,-31,"TRUE",0,FALSE,FALSE,"401013333"
"4207",2018-11-10,2018,"Penn State","Wisconsin","W",22,10,12,"TRUE",1,FALSE,FALSE,"401013351"
"4208",2018-11-10,2018,"Wisconsin","Penn State","L",10,22,-12,"TRUE",0,FALSE,FALSE,"401013351"
"4209",2018-11-10,2018,"BYU","UMass","W",35,16,19,"TRUE",0,FALSE,FALSE,"401013366"
"4210",2018-11-10,2018,"UMass","BYU","L",16,35,-19,"TRUE",1,FALSE,FALSE,"401013366"
"4211",2018-11-10,2018,"Army","Lafayette","W",31,13,18,"TRUE",1,FALSE,FALSE,"401013374"
"4212",2018-11-10,2018,"Lafayette","Army","L",13,31,-18,"TRUE",0,FALSE,FALSE,"401013374"
"4213",2018-11-10,2018,"Charlotte","Marshall","L",13,30,-17,"TRUE",0,FALSE,FALSE,"401015037"
"4214",2018-11-10,2018,"Marshall","Charlotte","W",30,13,17,"TRUE",1,FALSE,FALSE,"401015037"
"4215",2018-11-10,2018,"Florida International","UTSA","W",45,7,38,"TRUE",0,FALSE,FALSE,"401015038"
"4216",2018-11-10,2018,"UTSA","Florida International","L",7,45,-38,"TRUE",1,FALSE,FALSE,"401015038"
"4217",2018-11-10,2018,"Florida Atlantic","Western Kentucky","W",34,15,19,"TRUE",1,FALSE,FALSE,"401015039"
"4218",2018-11-10,2018,"Western Kentucky","Florida Atlantic","L",15,34,-19,"TRUE",0,FALSE,FALSE,"401015039"
"4219",2018-11-10,2018,"Louisiana Tech","Rice","W",28,13,15,"TRUE",1,FALSE,FALSE,"401015040"
"4220",2018-11-10,2018,"Rice","Louisiana Tech","L",13,28,-15,"TRUE",0,FALSE,FALSE,"401015040"
"4221",2018-11-10,2018,"Middle Tennessee","UTEP","W",48,32,16,"TRUE",0,FALSE,FALSE,"401015041"
"4222",2018-11-10,2018,"UTEP","Middle Tennessee","L",32,48,-16,"TRUE",1,FALSE,FALSE,"401015041"
"4223",2018-11-10,2018,"North Texas","Old Dominion","L",31,34,-3,"TRUE",0,FALSE,FALSE,"401015042"
"4224",2018-11-10,2018,"Old Dominion","North Texas","W",34,31,3,"TRUE",1,FALSE,FALSE,"401015042"
"4225",2018-11-10,2018,"Southern Mississippi","UAB","L",23,26,-3,"TRUE",0,FALSE,TRUE,"401015043"
"4226",2018-11-10,2018,"UAB","Southern Mississippi","W",26,23,3,"TRUE",1,FALSE,TRUE,"401015043"
"4227",2018-11-10,2018,"Navy","UCF","L",24,35,-11,"TRUE",0,FALSE,FALSE,"401019523"
"4228",2018-11-10,2018,"UCF","Navy","W",35,24,11,"TRUE",1,FALSE,FALSE,"401019523"
"4229",2018-11-10,2018,"Cincinnati","South Florida","W",35,23,12,"TRUE",1,FALSE,FALSE,"401019524"
"4230",2018-11-10,2018,"South Florida","Cincinnati","L",23,35,-12,"TRUE",0,FALSE,FALSE,"401019524"
"4231",2018-11-10,2018,"SMU","UConn","W",62,50,12,"TRUE",0,FALSE,FALSE,"401019525"
"4232",2018-11-10,2018,"UConn","SMU","L",50,62,-12,"TRUE",1,FALSE,FALSE,"401019525"
"4233",2018-11-10,2018,"East Carolina","Tulane","L",18,24,-6,"TRUE",0,FALSE,FALSE,"401019526"
"4234",2018-11-10,2018,"Tulane","East Carolina","W",24,18,6,"TRUE",1,FALSE,FALSE,"401019526"
"4235",2018-11-10,2018,"Houston","Temple","L",49,59,-10,"TRUE",1,FALSE,FALSE,"401019527"
"4236",2018-11-10,2018,"Temple","Houston","W",59,49,10,"TRUE",0,FALSE,FALSE,"401019527"
"4237",2018-11-10,2018,"Memphis","Tulsa","W",47,21,26,"TRUE",1,FALSE,FALSE,"401019528"
"4238",2018-11-10,2018,"Tulsa","Memphis","L",21,47,-26,"TRUE",0,FALSE,FALSE,"401019528"
"4239",2018-11-10,2018,"Akron","Eastern Michigan","L",7,27,-20,"TRUE",0,FALSE,FALSE,"401020778"
"4240",2018-11-10,2018,"Eastern Michigan","Akron","W",27,7,20,"TRUE",1,FALSE,FALSE,"401020778"
"4241",2018-11-10,2018,"Bowling Green","Central Michigan","W",24,13,11,"TRUE",0,FALSE,FALSE,"401020779"
"4242",2018-11-10,2018,"Central Michigan","Bowling Green","L",13,24,-11,"TRUE",1,FALSE,FALSE,"401020779"
"4243",2018-11-10,2018,"Arkansas State","Coastal Carolina","W",44,16,28,"TRUE",0,FALSE,FALSE,"401021688"
"4244",2018-11-10,2018,"Coastal Carolina","Arkansas State","L",16,44,-28,"TRUE",1,FALSE,FALSE,"401021688"
"4245",2018-11-10,2018,"Georgia Southern","Troy","L",21,35,-14,"TRUE",1,FALSE,FALSE,"401021689"
"4246",2018-11-10,2018,"Troy","Georgia Southern","W",35,21,14,"TRUE",0,FALSE,FALSE,"401021689"
"4247",2018-11-10,2018,"Georgia State","Louisiana","L",22,36,-14,"TRUE",0,FALSE,FALSE,"401021690"
"4248",2018-11-10,2018,"Louisiana","Georgia State","W",36,22,14,"TRUE",1,FALSE,FALSE,"401021690"
"4249",2018-11-10,2018,"South Alabama","UL Monroe","L",10,38,-28,"TRUE",1,FALSE,FALSE,"401021691"
"4250",2018-11-10,2018,"UL Monroe","South Alabama","W",38,10,28,"TRUE",0,FALSE,FALSE,"401021691"
"4251",2018-11-10,2018,"Appalachian State","Texas State","W",38,7,31,"TRUE",0,FALSE,FALSE,"401021702"
"4252",2018-11-10,2018,"Texas State","Appalachian State","L",7,38,-31,"TRUE",1,FALSE,FALSE,"401021702"
"4253",2018-11-10,2018,"Air Force","New Mexico","W",42,24,18,"TRUE",1,FALSE,FALSE,"401022554"
"4254",2018-11-10,2018,"New Mexico","Air Force","L",24,42,-18,"TRUE",0,FALSE,FALSE,"401022554"
"4255",2018-11-10,2018,"Colorado State","Nevada","L",10,49,-39,"TRUE",0,FALSE,FALSE,"401022555"
"4256",2018-11-10,2018,"Nevada","Colorado State","W",49,10,39,"TRUE",1,FALSE,FALSE,"401022555"
"4257",2018-11-10,2018,"San José St","Utah State","L",24,62,-38,"TRUE",0,FALSE,FALSE,"401022557"
"4258",2018-11-10,2018,"Utah State","San Jose State","W",62,24,38,"TRUE",1,FALSE,FALSE,"401022557"
"4259",2018-11-10,2018,"San Diego State","UNLV","L",24,27,-3,"TRUE",1,FALSE,FALSE,"401022558"
"4260",2018-11-10,2018,"UNLV","San Diego State","W",27,24,3,"TRUE",0,FALSE,FALSE,"401022558"
"4261",2018-11-10,2018,"Missouri State","North Dakota State","L",7,48,-41,"TRUE",1,FALSE,FALSE,"401029753"
"4262",2018-11-10,2018,"North Dakota State","Missouri State","W",48,7,41,"TRUE",0,FALSE,FALSE,"401029753"
"4263",2018-11-10,2018,"Brown","Columbia","L",20,42,-22,"TRUE",1,FALSE,FALSE,"401029834"
"4264",2018-11-10,2018,"Columbia","Brown","W",42,20,22,"TRUE",0,FALSE,FALSE,"401029834"
"4265",2018-11-10,2018,"Dartmouth","Cornell","W",35,24,11,"TRUE",0,FALSE,FALSE,"401029852"
"4266",2018-11-10,2018,"Cornell","Dartmouth","L",24,35,-11,"TRUE",1,FALSE,FALSE,"401029852"
"4267",2018-11-10,2018,"Harvard","Pennsylvania","W",29,7,22,"TRUE",0,FALSE,FALSE,"401029865"
"4268",2018-11-10,2018,"Pennsylvania","Harvard","L",7,29,-22,"TRUE",1,FALSE,FALSE,"401029865"
"4269",2018-11-10,2018,"Yale","Princeton","L",43,59,-16,"TRUE",1,FALSE,FALSE,"401029875"
"4270",2018-11-10,2018,"Princeton","Yale","W",59,43,16,"TRUE",0,FALSE,FALSE,"401029875"
"4271",2018-11-10,2018,"Bucknell","Georgetown","L",3,14,-11,"TRUE",0,FALSE,FALSE,"401029887"
"4272",2018-11-10,2018,"Georgetown","Bucknell","W",14,3,11,"TRUE",1,FALSE,FALSE,"401029887"
"4273",2018-11-10,2018,"Albany","New Hampshire","L",10,24,-14,"TRUE",0,FALSE,FALSE,"401029893"
"4274",2018-11-10,2018,"New Hampshire","Albany","W",24,10,14,"TRUE",1,FALSE,FALSE,"401029893"
"4275",2018-11-10,2018,"Delaware","Stony Brook","L",3,17,-14,"TRUE",0,FALSE,FALSE,"401029901"
"4276",2018-11-10,2018,"Stony Brook","Delaware","W",17,3,14,"TRUE",1,FALSE,FALSE,"401029901"
"4277",2018-11-10,2018,"Elon","Towson","L",10,41,-31,"TRUE",1,FALSE,FALSE,"401029910"
"4278",2018-11-10,2018,"Towson","Elon","W",41,10,31,"TRUE",0,FALSE,FALSE,"401029910"
"4279",2018-11-10,2018,"James Madison","Rhode Island","W",48,31,17,"TRUE",1,FALSE,FALSE,"401029919"
"4280",2018-11-10,2018,"Rhode Island","James Madison","L",31,48,-17,"TRUE",0,FALSE,FALSE,"401029919"
"4281",2018-11-10,2018,"Richmond","Maine","L",9,28,-19,"TRUE",1,FALSE,FALSE,"401029926"
"4282",2018-11-10,2018,"Maine","Richmond","W",28,9,19,"TRUE",0,FALSE,FALSE,"401029926"
"4283",2018-11-10,2018,"Lehigh","Colgate","L",6,48,-42,"TRUE",1,FALSE,FALSE,"401029932"
"4284",2018-11-10,2018,"Colgate","Lehigh","W",48,6,42,"TRUE",0,FALSE,FALSE,"401029932"
"4285",2018-11-10,2018,"William & Mary","Villanova","W",24,17,7,"TRUE",0,FALSE,FALSE,"401029967"
"4286",2018-11-10,2018,"Villanova","William & Mary","L",17,24,-7,"TRUE",1,FALSE,FALSE,"401029967"
"4287",2018-11-10,2018,"Campbell","Presbyterian College","W",34,6,28,"TRUE",0,FALSE,FALSE,"401029976"
"4288",2018-11-10,2018,"Presbyterian College","Campbell","L",6,34,-28,"TRUE",1,FALSE,FALSE,"401029976"
"4289",2018-11-10,2018,"Gardner-Webb","Charleston Southern","L",0,16,-16,"TRUE",0,FALSE,FALSE,"401029985"
"4290",2018-11-10,2018,"Charleston Southern","Gardner-Webb","W",16,0,16,"TRUE",1,FALSE,FALSE,"401029985"
"4291",2018-11-10,2018,"Monmouth","Kennesaw State","L",14,51,-37,"TRUE",1,FALSE,FALSE,"401029999"
"4292",2018-11-10,2018,"Kennesaw State","Monmouth","W",51,14,37,"TRUE",0,FALSE,FALSE,"401029999"
"4293",2018-11-10,2018,"Idaho State","Cal Poly","L",14,37,-23,"TRUE",0,FALSE,FALSE,"401030017"
"4294",2018-11-10,2018,"Cal Poly","Idaho State","W",37,14,23,"TRUE",1,FALSE,FALSE,"401030017"
"4295",2018-11-10,2018,"Idaho","Montana","L",27,46,-19,"TRUE",1,FALSE,FALSE,"401030027"
"4296",2018-11-10,2018,"Montana","Idaho","W",46,27,19,"TRUE",0,FALSE,FALSE,"401030027"
"4297",2018-11-10,2018,"Indiana State","Illinois State","W",28,23,5,"TRUE",1,FALSE,FALSE,"401030095"
"4298",2018-11-10,2018,"Illinois State","Indiana State","L",23,28,-5,"TRUE",0,FALSE,FALSE,"401030095"
"4299",2018-11-10,2018,"Northern Iowa","Youngstown State","L",10,31,-21,"TRUE",0,FALSE,FALSE,"401030117"
"4300",2018-11-10,2018,"Youngstown State","Northern Iowa","W",31,10,21,"TRUE",1,FALSE,FALSE,"401030117"
"4301",2018-11-10,2018,"South Dakota","Western Illinois","W",17,12,5,"TRUE",1,FALSE,FALSE,"401030123"
"4302",2018-11-10,2018,"Western Illinois","South Dakota","L",12,17,-5,"TRUE",0,FALSE,FALSE,"401030123"
"4303",2018-11-10,2018,"Abilene Christian","Sam Houston State","W",17,10,7,"TRUE",0,FALSE,FALSE,"401030153"
"4304",2018-11-10,2018,"Sam Houston State","Abilene Christian","L",10,17,-7,"TRUE",1,FALSE,FALSE,"401030153"
"4305",2018-11-10,2018,"South Dakota State","Southern Illinois","W",57,38,19,"TRUE",0,FALSE,FALSE,"401030158"
"4306",2018-11-10,2018,"Southern Illinois","South Dakota State","L",38,57,-19,"TRUE",1,FALSE,FALSE,"401030158"
"4307",2018-11-10,2018,"Central Arkansas","Incarnate Word","L",27,40,-13,"TRUE",1,FALSE,FALSE,"401030171"
"4308",2018-11-10,2018,"Incarnate Word","Central Arkansas","W",40,27,13,"TRUE",0,FALSE,FALSE,"401030171"
"4309",2018-11-10,2018,"Houston Baptist","Lamar","L",9,38,-29,"TRUE",0,FALSE,FALSE,"401030181"
"4310",2018-11-10,2018,"Lamar","Houston Baptist","W",38,9,29,"TRUE",1,FALSE,FALSE,"401030181"
"4311",2018-11-10,2018,"Austin Peay","Eastern Illinois","L",21,52,-31,"TRUE",0,FALSE,FALSE,"401030206"
"4312",2018-11-10,2018,"Eastern Illinois","Austin Peay","W",52,21,31,"TRUE",1,FALSE,FALSE,"401030206"
"4313",2018-11-10,2018,"McNeese","Northwestern State","L",NA,37,NA,"TRUE",0,FALSE,FALSE,"401030212"
"4314",2018-11-10,2018,"Northwestern State","McNeese","W",37,NA,NA,"TRUE",1,FALSE,FALSE,"401030212"
"4315",2018-11-10,2018,"Stephen F. Austin","Nicholls","L",14,47,-33,"TRUE",0,FALSE,FALSE,"401030221"
"4316",2018-11-10,2018,"Nicholls","Stephen F. Austin","W",47,14,33,"TRUE",1,FALSE,FALSE,"401030221"
